Concurrent Users,Total Waiting Time,Total Service Time, Maximum Workload,Average Waiting Time,Average Service Time
3061,947,8900,30,0.31,2.91
3810,1353,11130,33,0.36,2.92
2357,3161,6720,31,1.34,2.85
3877,1382,11350,32,0.36,2.93
4872,2384,14320,31,0.49,2.94
779,1229,1990,30,1.58,2.55
1578,1267,4480,29,0.80,2.84
1760,637,5010,30,0.36,2.85
636,295,1670,21,0.46,2.63
3406,3379,10020,30,0.99,2.94
2218,1690,6310,30,0.76,2.84
2589,798,7460,30,0.31,2.88
3174,1010,9230,29,0.32,2.91
3918,1204,11540,33,0.31,2.95
4975,1583,14640,32,0.32,2.94
1016,531,2670,28,0.52,2.63
4360,1869,12880,32,0.43,2.95
937,498,2430,31,0.53,2.59
3663,1090,10720,32,0.30,2.93
271,284,710,15,1.05,2.62
2479,810,7100,30,0.33,2.86
2098,790,5930,30,0.38,2.83
1610,663,4630,29,0.41,2.88
3140,1026,9150,30,0.33,2.91
3273,2199,9630,30,0.67,2.94
2078,963,5870,29,0.46,2.82
623,593,1640,21,0.95,2.63
1845,635,5220,31,0.34,2.83
2008,813,5660,30,0.40,2.82
2147,748,6120,31,0.35,2.85
1016,465,2670,30,0.46,2.63
2170,959,6230,28,0.44,2.87
531,469,1420,21,0.88,2.67
3614,1171,10600,32,0.32,2.93
239,140,600,16,0.59,2.51
3292,1039,9710,30,0.32,2.95
3356,1327,9890,30,0.40,2.95
3684,1025,10770,32,0.28,2.92
3341,1449,9870,31,0.43,2.95
4609,1419,13550,32,0.31,2.94
1285,487,3580,31,0.38,2.79
4545,2245,13360,33,0.49,2.94
2267,893,6460,29,0.39,2.85
1696,3092,4840,30,1.82,2.85
4271,1882,12600,33,0.44,2.95
1302,1915,3600,29,1.47,2.76
777,472,1990,30,0.61,2.56
1192,2430,3190,30,2.04,2.68
3982,1106,11670,33,0.28,2.93
1068,679,2790,30,0.64,2.61
3734,1203,10920,33,0.32,2.92
2569,1158,7380,28,0.45,2.87
1547,499,4370,31,0.32,2.82
3745,1312,10930,32,0.35,2.92
2023,598,5730,31,0.30,2.83
392,404,1070,15,1.03,2.73
166,75,370,15,0.45,2.23
4330,1280,12800,33,0.30,2.96
4744,2217,13980,31,0.47,2.95
1518,605,4270,30,0.40,2.81
3604,1749,10570,32,0.49,2.93
1768,827,5020,36,0.47,2.84
492,407,1310,21,0.83,2.66
4828,1887,14210,33,0.39,2.94
2938,1320,8450,31,0.45,2.88
2333,697,6650,31,0.30,2.85
2825,1055,8160,31,0.37,2.89
1563,652,4450,30,0.42,2.85
2425,905,6890,30,0.37,2.84
4278,1245,12600,33,0.29,2.95
4911,3456,14440,31,0.70,2.94
395,384,1090,16,0.97,2.76
928,294,2410,28,0.32,2.60
3603,1215,10570,33,0.34,2.93
4778,1896,14050,33,0.40,2.94
4911,1442,14440,32,0.29,2.94
1148,494,3040,31,0.43,2.65
748,496,1920,30,0.66,2.57
2095,631,5920,30,0.30,2.83
3924,1547,11550,32,0.39,2.94
3948,1401,11610,31,0.35,2.94
2319,849,6600,29,0.37,2.85
4752,1454,14000,32,0.31,2.95
1046,797,2730,29,0.76,2.61
4551,1416,13380,30,0.31,2.94
2003,709,5650,29,0.35,2.82
241,97,610,15,0.40,2.53
4120,1342,12090,32,0.33,2.93
213,127,520,15,0.60,2.44
176,161,420,15,0.91,2.39
4527,1873,13320,33,0.41,2.94
3345,1350,9870,29,0.40,2.95
3215,1086,9360,30,0.34,2.91
1521,637,4280,30,0.42,2.81
4678,1620,13750,33,0.35,2.94
387,447,1050,16,1.16,2.71
508,222,1340,20,0.44,2.64
4447,1737,13120,32,0.39,2.95
3640,1016,10660,32,0.28,2.93
2423,972,6890,29,0.40,2.84
2221,779,6320,31,0.35,2.85
1225,786,3340,30,0.64,2.73
2689,967,7720,30,0.36,2.87
4562,1870,13420,31,0.41,2.94
1514,549,4260,30,0.36,2.81
1463,840,4100,30,0.57,2.80
4314,1215,12760,31,0.28,2.96
10,10,30,7,1.00,3.00
545,460,1450,21,0.84,2.66
180,69,430,14,0.38,2.39
4420,1306,13060,31,0.30,2.95
4755,1779,14000,31,0.37,2.94
2918,1111,8350,30,0.38,2.86
2971,974,8640,31,0.33,2.91
3075,990,8960,30,0.32,2.91
73,117,140,15,1.60,1.92
4636,1197,13610,32,0.26,2.94
1138,827,2960,30,0.73,2.60
3548,1042,10390,33,0.29,2.93
2697,942,7770,30,0.35,2.88
823,348,2160,31,0.42,2.62
3429,915,10110,29,0.27,2.95
516,316,1370,21,0.61,2.66
1122,458,2930,30,0.41,2.61
4212,1239,12400,33,0.29,2.94
2339,889,6660,30,0.38,2.85
775,376,1990,30,0.49,2.57
1923,752,5410,30,0.39,2.81
3103,947,9020,30,0.31,2.91
218,162,520,16,0.74,2.39
2545,869,7310,30,0.34,2.87
2310,896,6570,30,0.39,2.84
3243,1280,9490,31,0.39,2.93
360,229,970,16,0.64,2.69
2468,829,7070,31,0.34,2.86
2135,717,6120,31,0.34,2.87
1627,459,4670,30,0.28,2.87
39,19,90,9,0.49,2.31
1888,602,5340,30,0.32,2.83
3415,1113,10090,31,0.33,2.95
3712,1163,10850,32,0.31,2.92
1877,568,5290,30,0.30,2.82
2159,736,6190,29,0.34,2.87
345,497,930,16,1.44,2.70
4890,1284,14380,33,0.26,2.94
839,520,2180,30,0.62,2.60
589,393,1550,21,0.67,2.63
2320,752,6600,29,0.32,2.84
1694,724,4840,30,0.43,2.86
1456,575,4090,31,0.39,2.81
1053,549,2740,31,0.52,2.60
4374,1352,12910,31,0.31,2.95
1841,711,5210,29,0.39,2.83
1357,477,3750,31,0.35,2.76
788,408,2040,30,0.52,2.59
1711,646,4890,29,0.38,2.86
496,285,1310,21,0.57,2.64
3742,1197,10930,33,0.32,2.92
961,427,2550,30,0.44,2.65
479,381,1290,22,0.80,2.69
4803,1475,14140,32,0.31,2.94
4437,1462,13120,32,0.33,2.96
4113,1541,12060,32,0.37,2.93
2063,861,5840,30,0.42,2.83
222,86,530,16,0.39,2.39
306,270,840,15,0.88,2.75
228,199,560,15,0.87,2.46
462,432,1240,21,0.94,2.68
1803,667,5140,30,0.37,2.85
997,369,2640,29,0.37,2.65
1938,836,5480,29,0.43,2.83
29,53,80,5,1.83,2.76
4366,1558,12890,32,0.36,2.95
3206,1080,9340,31,0.34,2.91
697,385,1830,20,0.55,2.63
4576,1193,13450,33,0.26,2.94
3293,873,9710,30,0.27,2.95
658,392,1690,22,0.60,2.57
2664,1732,7680,30,0.65,2.88
4654,1502,13630,33,0.32,2.93
3592,1364,10570,30,0.38,2.94
3938,1404,11580,32,0.36,2.94
2291,899,6530,30,0.39,2.85
4991,1298,14690,31,0.26,2.94
783,400,2010,30,0.51,2.57
3157,1026,9200,29,0.32,2.91
624,516,1640,21,0.83,2.63
340,192,920,15,0.56,2.71
97,95,180,15,0.98,1.86
862,501,2200,30,0.58,2.55
832,519,2170,30,0.62,2.61
2126,1219,6090,30,0.57,2.86
643,318,1690,21,0.49,2.63
755,356,1940,31,0.47,2.57
2546,902,7310,29,0.35,2.87
2657,859,7650,30,0.32,2.88
1949,641,5510,31,0.33,2.83
619,260,1640,21,0.42,2.65
1563,567,4450,31,0.36,2.85
1318,531,3630,30,0.40,2.75
1899,582,5340,31,0.31,2.81
1604,507,4610,31,0.32,2.87
493,195,1310,22,0.40,2.66
3347,1126,9870,31,0.34,2.95
2068,670,5850,30,0.32,2.83
700,517,1840,22,0.74,2.63
1371,475,3800,30,0.35,2.77
973,353,2580,30,0.36,2.65
3693,1395,10790,32,0.38,2.92
2278,920,6490,28,0.40,2.85
1594,594,4570,30,0.37,2.87
1129,451,2930,31,0.40,2.60
27,21,70,7,0.78,2.59
4051,1264,11900,33,0.31,2.94
149,103,290,15,0.69,1.95
27,22,70,7,0.81,2.59
498,190,1310,21,0.38,2.63
2930,949,8420,30,0.32,2.87
1995,607,5650,31,0.30,2.83
4421,1735,13060,30,0.39,2.95
2145,719,6120,29,0.34,2.85
3032,1140,8820,31,0.38,2.91
3196,969,9300,30,0.30,2.91
3962,1172,11640,32,0.30,2.94
4755,1401,14000,32,0.29,2.94
4981,1483,14680,33,0.30,2.95
3950,1142,11610,33,0.29,2.94
43,64,100,7,1.49,2.33
2882,1387,8270,30,0.48,2.87
2576,892,7410,30,0.35,2.88
4280,1376,12610,32,0.32,2.95
4684,1447,13750,32,0.31,2.94
2984,1057,8680,30,0.35,2.91
1810,570,5140,30,0.31,2.84
4521,1223,13320,32,0.27,2.95
2415,793,6880,30,0.33,2.85
4358,1472,12880,31,0.34,2.96
4436,1175,13110,31,0.26,2.96
2962,968,8580,31,0.33,2.90
4089,1187,12030,31,0.29,2.94
1508,617,4240,30,0.41,2.81
3856,1063,11270,33,0.28,2.92
4652,1215,13630,32,0.26,2.93
4425,1534,13080,31,0.35,2.96
878,652,2260,30,0.74,2.57
3659,1213,10700,31,0.33,2.92
1499,501,4210,30,0.33,2.81
3254,851,9520,30,0.26,2.93
3200,1104,9310,30,0.35,2.91
2802,901,8090,29,0.32,2.89
8,10,20,5,1.25,2.50
1648,781,4730,30,0.47,2.87
1818,651,5140,30,0.36,2.83
1863,568,5260,30,0.30,2.82
4315,1594,12770,32,0.37,2.96
2460,946,7020,29,0.38,2.85
1966,1085,5550,31,0.55,2.82
3155,1288,9190,30,0.41,2.91
4076,1268,11980,31,0.31,2.94
1024,557,2680,29,0.54,2.62
83,70,160,15,0.84,1.93
2420,1026,6880,31,0.42,2.84
1280,461,3560,31,0.36,2.78
476,201,1280,22,0.42,2.69
2554,835,7350,30,0.33,2.88
2213,736,6300,31,0.33,2.85
2427,786,6910,31,0.32,2.85
1411,555,3930,29,0.39,2.79
3719,1130,10880,31,0.30,2.93
780,489,1990,30,0.63,2.55
2099,779,5930,31,0.37,2.83
2306,702,6560,30,0.30,2.84
4647,1594,13610,32,0.34,2.93
2470,846,7070,30,0.34,2.86
824,369,2160,30,0.45,2.62
403,311,1120,16,0.77,2.78
3705,1198,10820,33,0.32,2.92
4722,1250,13910,33,0.26,2.95
4354,1047,12880,32,0.24,2.96
4517,2856,13300,31,0.63,2.94
71,53,140,15,0.75,1.97
1918,677,5400,30,0.35,2.82
1490,532,4190,31,0.36,2.81
611,304,1630,22,0.50,2.67
3931,1202,11560,33,0.31,2.94
2869,901,8260,30,0.31,2.88
4756,1544,14000,32,0.32,2.94
2102,684,5950,29,0.33,2.83
1224,409,3340,29,0.33,2.73
1338,600,3690,30,0.45,2.76
3548,937,10390,33,0.26,2.93
2414,1372,6880,30,0.57,2.85
2258,853,6410,30,0.38,2.84
2555,1032,7350,29,0.40,2.88
2206,789,6300,29,0.36,2.86
58,86,120,10,1.48,2.07
1856,860,5240,30,0.46,2.82
3751,1063,10950,33,0.28,2.92
3014,1151,8730,30,0.38,2.90
2105,664,5960,30,0.32,2.83
1410,459,3920,31,0.33,2.78
3044,832,8860,29,0.27,2.91
1598,589,4590,29,0.37,2.87
642,387,1680,21,0.60,2.62
2144,897,6120,31,0.42,2.85
1450,552,4040,29,0.38,2.79
3432,1004,10130,30,0.29,2.95
2759,945,7960,30,0.34,2.89
2336,900,6660,30,0.39,2.85
2442,799,6970,30,0.33,2.85
2046,917,5770,27,0.45,2.82
3616,3267,10610,32,0.90,2.93
1010,529,2660,26,0.52,2.63
1576,518,4480,30,0.33,2.84
3736,1043,10920,32,0.28,2.92
3868,1340,11330,32,0.35,2.93
1208,476,3260,30,0.39,2.70
3098,979,9020,31,0.32,2.91
98,99,180,15,1.01,1.84
2488,926,7130,30,0.37,2.87
1242,446,3440,30,0.36,2.77
1265,559,3510,30,0.44,2.77
3716,1189,10860,32,0.32,2.92
372,293,1000,15,0.79,2.69
903,432,2340,30,0.48,2.59
4723,1732,13910,32,0.37,2.95
2252,805,6400,31,0.36,2.84
3737,1095,10920,30,0.29,2.92
3917,1441,11530,32,0.37,2.94
1762,621,5010,29,0.35,2.84
4914,1553,14440,32,0.32,2.94
1158,425,3060,31,0.37,2.64
3870,1141,11340,32,0.29,2.93
2640,1189,7620,31,0.45,2.89
4560,1417,13420,31,0.31,2.94
1195,462,3190,30,0.39,2.67
998,344,2640,31,0.34,2.65
3867,1712,11330,33,0.44,2.93
4140,1411,12200,31,0.34,2.95
2119,698,6030,28,0.33,2.85
322,309,890,15,0.96,2.76
4689,1456,13770,33,0.31,2.94
2413,802,6880,30,0.33,2.85
1742,818,5000,30,0.47,2.87
3903,1128,11480,31,0.29,2.94
1217,593,3320,31,0.49,2.73
645,464,1690,21,0.72,2.62
802,531,2080,31,0.66,2.59
1836,704,5200,30,0.38,2.83
4661,2559,13670,33,0.55,2.93
2417,915,6880,31,0.38,2.85
3343,984,9870,30,0.29,2.95
858,737,2200,30,0.86,2.56
173,120,390,15,0.69,2.25
1851,685,5240,30,0.37,2.83
2356,1095,6720,39,0.46,2.85
1041,464,2710,29,0.45,2.60
2411,937,6860,30,0.39,2.85
3763,1615,10990,32,0.43,2.92
2106,753,5980,31,0.36,2.84
4535,1848,13360,33,0.41,2.95
13,26,50,7,2.00,3.85
475,336,1280,20,0.71,2.69
3279,1409,9650,30,0.43,2.94
49,83,110,10,1.69,2.24
4330,1142,12800,41,0.26,2.96
175,82,410,15,0.47,2.34
319,415,890,15,1.30,2.79
1752,637,5010,30,0.36,2.86
1998,697,5650,31,0.35,2.83
3456,1034,10190,29,0.30,2.95
43,43,100,9,1.00,2.33
1574,632,4480,29,0.40,2.85
3635,1162,10660,60,0.32,2.93
3205,1530,9320,37,0.48,2.91
3170,1171,9230,30,0.37,2.91
4264,1184,12570,31,0.28,2.95
2970,730,8630,29,0.25,2.91
4264,1212,12570,31,0.28,2.95
2771,1011,7990,30,0.36,2.88
1020,422,2670,30,0.41,2.62
1508,637,4240,29,0.42,2.81
1633,781,4680,31,0.48,2.87
4115,1172,12060,32,0.28,2.93
3913,1619,11510,32,0.41,2.94
1489,696,4170,29,0.47,2.80
3113,1268,9060,31,0.41,2.91
2887,925,8280,30,0.32,2.87
1927,521,5440,31,0.27,2.82
886,499,2290,31,0.56,2.58
1659,610,4750,29,0.37,2.86
2953,826,8550,28,0.28,2.90
1045,508,2720,30,0.49,2.60
4410,1631,13010,32,0.37,2.95
3313,1020,9770,30,0.31,2.95
3936,1116,11570,31,0.28,2.94
1022,375,2680,30,0.37,2.62
549,334,1450,21,0.61,2.64
265,267,680,15,1.01,2.57
3451,1209,10170,29,0.35,2.95
2280,706,6500,29,0.31,2.85
3446,1084,10160,30,0.31,2.95
4276,1347,12600,33,0.32,2.95
4436,1245,13110,33,0.28,2.96
1310,450,3610,29,0.34,2.76
656,419,1690,20,0.64,2.58
1514,701,4260,31,0.46,2.81
1894,657,5340,30,0.35,2.82
4510,1236,13300,31,0.27,2.95
3203,1377,9320,30,0.43,2.91
4749,1221,13980,31,0.26,2.94
2387,882,6790,29,0.37,2.84
126,81,250,15,0.64,1.98
4285,1916,12650,32,0.45,2.95
4790,1617,14070,32,0.34,2.94
2244,1996,6380,30,0.89,2.84
345,265,930,16,0.77,2.70
3973,1387,11660,33,0.35,2.93
685,473,1790,21,0.69,2.61
190,217,480,16,1.14,2.53
2975,1072,8650,30,0.36,2.91
2388,797,6790,28,0.33,2.84
84,44,160,16,0.52,1.90
3920,1385,11540,33,0.35,2.94
281,133,770,15,0.47,2.74
2882,899,8270,29,0.31,2.87
2161,744,6210,30,0.34,2.87
1079,545,2810,30,0.51,2.60
4565,2661,13420,35,0.58,2.94
4008,1640,11770,32,0.41,2.94
2516,668,7240,29,0.27,2.88
1442,632,4030,30,0.44,2.79
3110,974,9050,29,0.31,2.91
3414,1233,10080,28,0.36,2.95
1902,587,5340,30,0.31,2.81
1273,484,3540,30,0.38,2.78
2962,1908,8580,30,0.64,2.90
1177,503,3150,30,0.43,2.68
3113,938,9060,30,0.30,2.91
2913,801,8340,28,0.27,2.86
3827,1282,11170,32,0.33,2.92
4479,1364,13200,31,0.30,2.95
4798,1420,14120,32,0.30,2.94
3091,995,9000,30,0.32,2.91
603,268,1580,21,0.44,2.62
860,546,2200,30,0.63,2.56
741,515,1910,30,0.70,2.58
1740,593,4970,30,0.34,2.86
3957,1352,11620,32,0.34,2.94
3283,1118,9650,28,0.34,2.94
1492,695,4190,29,0.47,2.81
2709,1068,7820,30,0.39,2.89
2300,746,6550,29,0.32,2.85
1737,681,4960,29,0.39,2.86
3065,1046,8920,30,0.34,2.91
3339,1079,9860,30,0.32,2.95
2900,1029,8320,30,0.35,2.87
2138,922,6120,30,0.43,2.86
3788,1115,11100,33,0.29,2.93
988,541,2610,30,0.55,2.64
457,268,1230,21,0.59,2.69
1702,1105,4860,30,0.65,2.86
476,526,1280,21,1.11,2.69
3291,903,9700,30,0.27,2.95
962,637,2550,30,0.66,2.65
214,119,520,15,0.56,2.43
1034,523,2700,30,0.51,2.61
1463,591,4100,30,0.40,2.80
1752,544,5010,30,0.31,2.86
2911,1145,8330,30,0.39,2.86
4705,2111,13850,31,0.45,2.94
4892,1413,14390,31,0.29,2.94
4732,1520,13940,31,0.32,2.95
2897,2806,8310,30,0.97,2.87
364,245,990,15,0.67,2.72
1922,755,5410,29,0.39,2.81
2053,699,5790,30,0.34,2.82
1937,705,5480,30,0.36,2.83
2358,730,6730,30,0.31,2.85
3722,1166,10880,32,0.31,2.92
4433,1522,13110,32,0.34,2.96
3907,1211,11490,32,0.31,2.94
3061,952,8900,30,0.31,2.91
777,398,1990,29,0.51,2.56
1461,562,4100,29,0.38,2.81
4973,1490,14630,33,0.30,2.94
4630,1460,13610,32,0.32,2.94
3730,1012,10910,33,0.27,2.92
1492,596,4190,31,0.40,2.81
1768,752,5020,30,0.43,2.84
1342,561,3700,30,0.42,2.76
1605,722,4610,29,0.45,2.87
4661,1345,13670,32,0.29,2.93
4519,1700,13320,32,0.38,2.95
3612,1069,10590,31,0.30,2.93
3573,1143,10520,31,0.32,2.94
455,173,1230,20,0.38,2.70
1287,570,3580,29,0.44,2.78
501,409,1310,21,0.82,2.61
1358,501,3750,30,0.37,2.76
4982,1636,14680,31,0.33,2.95
1704,580,4860,30,0.34,2.85
221,102,530,15,0.46,2.40
4609,1328,13550,33,0.29,2.94
2825,1336,8160,29,0.47,2.89
593,413,1560,22,0.70,2.63
869,396,2220,29,0.46,2.55
3541,1537,10370,32,0.43,2.93
402,204,1120,15,0.51,2.79
4735,1506,13950,33,0.32,2.95
462,375,1240,21,0.81,2.68
1453,484,4060,28,0.33,2.79
3713,1432,10850,32,0.39,2.92
4688,1654,13770,33,0.35,2.94
2074,745,5870,61,0.36,2.83
3627,1236,10630,32,0.34,2.93
741,272,1910,29,0.37,2.58
246,358,660,14,1.46,2.68
1483,598,4160,30,0.40,2.81
4946,1273,14550,32,0.26,2.94
4283,1308,12630,32,0.31,2.95
564,262,1470,21,0.46,2.61
419,423,1150,15,1.01,2.74
1428,425,4020,31,0.30,2.82
4159,1147,12270,31,0.28,2.95
391,579,1070,16,1.48,2.74
600,608,1570,20,1.01,2.62
2804,1296,8110,31,0.46,2.89
4086,1218,12030,32,0.30,2.94
283,222,770,15,0.78,2.72
1090,362,2830,30,0.33,2.60
3191,1022,9290,31,0.32,2.91
3052,919,8870,28,0.30,2.91
1228,439,3370,30,0.36,2.74
3173,933,9230,31,0.29,2.91
2061,640,5830,31,0.31,2.83
2874,1685,8260,30,0.59,2.87
4497,1350,13290,33,0.30,2.96
1142,598,2990,30,0.52,2.62
437,202,1190,15,0.46,2.72
1427,692,4010,31,0.48,2.81
3987,1178,11690,32,0.30,2.93
3634,1152,10650,32,0.32,2.93
4234,1312,12470,33,0.31,2.95
1689,750,4820,30,0.44,2.85
3504,1085,10290,31,0.31,2.94
4236,1175,12480,32,0.28,2.95
1428,513,4020,31,0.36,2.82
4102,1316,12040,32,0.32,2.94
4046,1040,11890,33,0.26,2.94
3015,1606,8750,30,0.53,2.90
1515,756,4260,29,0.50,2.81
1226,505,3340,31,0.41,2.72
2289,690,6520,31,0.30,2.85
4044,1303,11880,32,0.32,2.94
3645,1256,10660,33,0.34,2.92
193,161,480,16,0.83,2.49
3732,1226,10910,32,0.33,2.92
3127,1171,9100,31,0.37,2.91
794,224,2060,30,0.28,2.59
3437,1012,10140,28,0.29,2.95
1555,749,4410,30,0.48,2.84
4789,1554,14070,32,0.32,2.94
3172,1195,9230,30,0.38,2.91
3447,1067,10160,30,0.31,2.95
341,359,920,16,1.05,2.70
3789,1048,11100,33,0.28,2.93
2944,816,8520,28,0.28,2.89
936,385,2420,29,0.41,2.59
4986,1583,14690,32,0.32,2.95
536,737,1430,21,1.38,2.67
1096,501,2860,30,0.46,2.61
1175,534,3150,29,0.45,2.68
2969,1055,8620,30,0.36,2.90
1383,670,3860,31,0.48,2.79
371,366,1000,16,0.99,2.70
713,448,1870,21,0.63,2.62
3973,1469,11660,33,0.37,2.93
4312,1622,12740,31,0.38,2.95
3340,1293,9860,31,0.39,2.95
1525,550,4290,29,0.36,2.81
4511,1390,13300,33,0.31,2.95
2412,949,6870,31,0.39,2.85
3775,1955,11070,31,0.52,2.93
1429,660,4020,30,0.46,2.81
4470,1608,13170,33,0.36,2.95
4290,2235,12680,32,0.52,2.96
4992,1430,14690,32,0.29,2.94
2726,1163,7850,30,0.43,2.88
1898,741,5340,30,0.39,2.81
717,456,1890,21,0.64,2.64
141,129,290,16,0.91,2.06
4587,1449,13490,32,0.32,2.94
3703,1237,10810,31,0.33,2.92
3001,850,8700,30,0.28,2.90
3315,1127,9770,29,0.34,2.95
4312,1684,12740,32,0.39,2.95
2364,771,6730,29,0.33,2.85
1359,467,3750,26,0.34,2.76
736,423,1900,25,0.57,2.58
1878,997,5290,30,0.53,2.82
4729,1395,13930,31,0.29,2.95
3069,1573,8920,29,0.51,2.91
4739,1392,13970,32,0.29,2.95
2354,974,6700,30,0.41,2.85
4828,1632,14210,31,0.34,2.94
1669,640,4790,31,0.38,2.87
3509,1070,10290,29,0.30,2.93
2619,829,7540,31,0.32,2.88
2982,817,8680,31,0.27,2.91
2147,849,6120,29,0.40,2.85
4774,1545,14050,32,0.32,2.94
4785,1659,14070,32,0.35,2.94
2531,862,7270,30,0.34,2.87
2921,1975,8380,30,0.68,2.87
4042,1588,11850,33,0.39,2.93
1477,501,4130,30,0.34,2.80
1986,829,5630,31,0.42,2.83
3947,1158,11610,32,0.29,2.94
1678,858,4800,31,0.51,2.86
1288,606,3580,31,0.47,2.78
921,504,2390,30,0.55,2.60
2108,717,5980,29,0.34,2.84
2185,564,6270,30,0.26,2.87
821,379,2150,29,0.46,2.62
3125,758,9070,30,0.24,2.90
4571,1600,13440,33,0.35,2.94
2058,867,5810,30,0.42,2.82
4819,5524,14200,30,1.15,2.95
2910,1002,8330,42,0.34,2.86
4069,1303,11930,39,0.32,2.93
2977,942,8660,30,0.32,2.91
4393,1651,12940,39,0.38,2.95
1110,414,2880,29,0.37,2.59
4391,1249,12940,31,0.28,2.95
1563,893,4450,31,0.57,2.85
4146,1401,12210,33,0.34,2.95
3187,907,9290,31,0.28,2.91
951,589,2500,29,0.62,2.63
4987,1505,14690,30,0.30,2.95
1327,527,3640,27,0.40,2.74
974,403,2580,30,0.41,2.65
2264,1066,6460,30,0.47,2.85
3336,1037,9850,29,0.31,2.95
4658,1445,13650,31,0.31,2.93
4755,2196,14000,33,0.46,2.94
2007,792,5660,29,0.39,2.82
4231,1157,12460,31,0.27,2.94
4950,1774,14590,31,0.36,2.95
3955,1099,11620,31,0.28,2.94
2842,1247,8180,29,0.44,2.88
4950,1419,14590,32,0.29,2.95
4396,1393,12960,32,0.32,2.95
2944,1382,8520,28,0.47,2.89
3192,1450,9290,30,0.45,2.91
577,364,1510,20,0.63,2.62
4576,1355,13450,32,0.30,2.94
924,669,2400,29,0.72,2.60
1123,500,2930,30,0.45,2.61
3845,1721,11240,32,0.45,2.92
4920,1780,14460,33,0.36,2.94
1697,708,4850,30,0.42,2.86
2089,616,5890,29,0.29,2.82
3363,1138,9910,30,0.34,2.95
735,497,1900,24,0.68,2.59
1955,1164,5510,30,0.60,2.82
3396,1151,10000,30,0.34,2.94
2134,962,6120,30,0.45,2.87
2690,916,7720,30,0.34,2.87
4305,1265,12720,32,0.29,2.95
3830,1323,11180,33,0.35,2.92
2002,732,5650,30,0.37,2.82
4530,1241,13330,32,0.27,2.94
3856,1706,11270,32,0.44,2.92
1314,500,3610,30,0.38,2.75
1916,757,5390,29,0.40,2.81
934,493,2420,29,0.53,2.59
1993,666,5640,31,0.33,2.83
2232,1164,6340,30,0.52,2.84
4213,1536,12410,32,0.36,2.95
2947,1081,8520,30,0.37,2.89
1977,703,5610,30,0.36,2.84
2099,747,5930,30,0.36,2.83
778,467,1990,29,0.60,2.56
830,660,2170,30,0.80,2.61
736,384,1900,25,0.52,2.58
2952,883,8550,29,0.30,2.90
1243,708,3440,30,0.57,2.77
446,356,1210,16,0.80,2.71
3921,1139,11550,32,0.29,2.95
3573,1226,10520,32,0.34,2.94
3881,1216,11370,31,0.31,2.93
3392,1037,9990,30,0.31,2.95
275,160,720,15,0.58,2.62
3530,939,10310,31,0.27,2.92
3117,960,9060,30,0.31,2.91
3107,835,9050,30,0.27,2.91
354,354,960,16,1.00,2.71
3552,1034,10410,32,0.29,2.93
739,342,1900,26,0.46,2.57
4907,1404,14440,33,0.29,2.94
725,415,1890,20,0.57,2.61
2619,1213,7540,29,0.46,2.88
2270,1078,6460,29,0.47,2.85
1383,492,3860,29,0.36,2.79
2716,923,7820,30,0.34,2.88
3742,1307,10930,32,0.35,2.92
3570,1300,10510,32,0.36,2.94
4942,1369,14540,32,0.28,2.94
1166,617,3100,31,0.53,2.66
2623,885,7540,30,0.34,2.87
428,359,1170,16,0.84,2.73
3088,953,9000,30,0.31,2.91
2193,717,6280,31,0.33,2.86
1743,616,5000,31,0.35,2.87
2539,942,7310,30,0.37,2.88
4635,1153,13610,32,0.25,2.94
1562,617,4450,30,0.40,2.85
3358,975,9890,31,0.29,2.95
3085,1810,9000,30,0.59,2.92
3839,1473,11210,33,0.38,2.92
4588,1540,13490,32,0.34,2.94
745,318,1920,30,0.43,2.58
2434,990,6960,30,0.41,2.86
4682,1290,13750,32,0.28,2.94
900,521,2310,30,0.58,2.57
2137,739,6120,30,0.35,2.86
3278,897,9640,29,0.27,2.94
4239,1289,12490,30,0.30,2.95
407,596,1120,15,1.46,2.75
4042,1686,11850,32,0.42,2.93
2846,1137,8200,30,0.40,2.88
1971,874,5570,30,0.44,2.83
1121,597,2920,31,0.53,2.60
1201,533,3230,30,0.44,2.69
44,138,100,9,3.14,2.27
39,18,90,9,0.46,2.31
3886,1362,11390,31,0.35,2.93
24,24,70,7,1.00,2.92
1411,461,3930,30,0.33,2.79
2417,734,6880,31,0.30,2.85
4088,1108,12030,32,0.27,2.94
415,166,1150,16,0.40,2.77
231,171,570,14,0.74,2.47
3053,899,8880,30,0.29,2.91
1013,383,2660,31,0.38,2.63
3528,1083,10310,32,0.31,2.92
4294,1165,12710,31,0.27,2.96
538,326,1440,22,0.61,2.68
2062,723,5830,30,0.35,2.83
4128,1222,12160,33,0.30,2.95
775,574,1990,29,0.74,2.57
4505,1366,13300,32,0.30,2.95
4437,1213,13120,30,0.27,2.96
1621,586,4650,30,0.36,2.87
4477,2949,13200,30,0.66,2.95
2978,989,8660,30,0.33,2.91
2686,997,7720,31,0.37,2.87
4921,1351,14460,33,0.27,2.94
236,318,580,15,1.35,2.46
1216,405,3300,30,0.33,2.71
2235,625,6350,31,0.28,2.84
623,414,1640,21,0.66,2.63
127,112,250,16,0.88,1.97
4675,1473,13740,33,0.32,2.94
2067,1051,5840,30,0.51,2.83
2472,1200,7070,31,0.49,2.86
1146,584,3010,30,0.51,2.63
2470,913,7070,30,0.37,2.86
